,Unnamed: 0,dao_id,proposal_id,bribe_function,private_ratio,noised_ratio,target_side,epsilon,w_max,W_total,num_voters,public_cost_abs,private_cost_abs,noised_cost_abs,min_swing_voters
123,123,balancer.eth,0xc2914f9b68295c5934a8c87a168625d64f9b65abe45df1dfa1e87e2f9f3a6fec,whale_99,1.0,1.0,losing,1.0724416355081598e-05,2293960.5589001607,2793375.5780886947,26,,,,1
124,124,balancer.eth,0xc2914f9b68295c5934a8c87a168625d64f9b65abe45df1dfa1e87e2f9f3a6fec,log_whale_99,1.0,1.0,losing,1.0724416355081598e-05,2293960.5589001607,2793375.5780886947,26,,,,1
125,125,balancer.eth,0xc2914f9b68295c5934a8c87a168625d64f9b65abe45df1dfa1e87e2f9f3a6fec,top_10,1.0,1.0,losing,1.0724416355081598e-05,2293960.5589001607,2793375.5780886947,26,,,,1
126,126,balancer.eth,0x95c829194d909e045988bcf3481d8b2706b8dc2c0486da087736e58ec8585108,top_mdc_log,1.0,1.0,losing,1.13868668727437e-05,2334167.721079815,2630866.1610199017,14,,,,1
127,127,balancer.eth,0x95c829194d909e045988bcf3481d8b2706b8dc2c0486da087736e58ec8585108,linear_weight,1.0,1.0,losing,1.13868668727437e-05,2334167.721079815,2630866.1610199017,14,,,,1
128,128,balancer.eth,0x95c829194d909e045988bcf3481d8b2706b8dc2c0486da087736e58ec8585108,whale_90,1.0,1.0,losing,1.13868668727437e-05,2334167.721079815,2630866.1610199017,14,,,,1
129,129,balancer.eth,0x95c829194d909e045988bcf3481d8b2706b8dc2c0486da087736e58ec8585108,whale_99,1.0,1.0,losing,1.13868668727437e-05,2334167.721079815,2630866.1610199017,14,,,,1
130,130,balancer.eth,0x95c829194d909e045988bcf3481d8b2706b8dc2c0486da087736e58ec8585108,log_whale_99,1.0,1.0,losing,1.13868668727437e-05,2334167.721079815,2630866.1610199017,14,,,,1
131,131,balancer.eth,0x95c829194d909e045988bcf3481d8b2706b8dc2c0486da087736e58ec8585108,top_10,1.0,1.0,losing,1.13868668727437e-05,2334167.721079815,2630866.1610199017,14,,,,1
132,132,balancer.eth,0x482d884c92fd0523ed600ad2246a7be7b4f7b187eccb8ffd66a08fd04d6dda52,top_mdc_log,1.0,1.0,losing,8.523020800117906e-06,3128391.565488117,3514871.480206347,61,,,,1
133,133,balancer.eth,0x482d884c92fd0523ed600ad2246a7be7b4f7b187eccb8ffd66a08fd04d6dda52,linear_weight,1.0,1.0,losing,8.523020800117906e-06,3128391.565488117,3514871.480206347,61,,,,1
134,134,balancer.eth,0x482d884c92fd0523ed600ad2246a7be7b4f7b187eccb8ffd66a08fd04d6dda52,whale_90,1.0,1.0,losing,8.523020800117906e-06,3128391.565488117,3514871.480206347,61,,,,1
135,135,balancer.eth,0x482d884c92fd0523ed600ad2246a7be7b4f7b187eccb8ffd66a08fd04d6dda52,whale_99,1.0,1.0,losing,8.523020800117906e-06,3128391.565488117,3514871.480206347,61,,,,1
136,136,balancer.eth,0x482d884c92fd0523ed600ad2246a7be7b4f7b187eccb8ffd66a08fd04d6dda52,log_whale_99,1.0,1.0,losing,8.523020800117906e-06,3128391.565488117,3514871.480206347,61,,,,1
137,137,balancer.eth,0x482d884c92fd0523ed600ad2246a7be7b4f7b187eccb8ffd66a08fd04d6dda52,top_10,1.0,1.0,losing,8.523020800117906e-06,3128391.565488117,3514871.480206347,61,,,,1
138,138,balancer.eth,0xea5dd645db646ea1a40918d8e026af616e78e2be1b549f6db02911944350e55a,top_mdc_log,1.0,1.0,losing,8.003195314019958e-06,3121324.524378136,3743170.2663885783,66,,,,1
139,139,balancer.eth,0xea5dd645db646ea1a40918d8e026af616e78e2be1b549f6db02911944350e55a,linear_weight,1.0,1.0,losing,8.003195314019958e-06,3121324.524378136,3743170.2663885783,66,,,,1
140,140,balancer.eth,0xea5dd645db646ea1a40918d8e026af616e78e2be1b549f6db02911944350e55a,whale_90,1.0,1.0,losing,8.003195314019958e-06,3121324.524378136,3743170.2663885783,66,,,,1
141,141,balancer.eth,0xea5dd645db646ea1a40918d8e026af616e78e2be1b549f6db02911944350e55a,whale_99,1.0,1.0,losing,8.003195314019958e-06,3121324.524378136,3743170.2663885783,66,,,,1
142,142,balancer.eth,0xea5dd645db646ea1a40918d8e026af616e78e2be1b549f6db02911944350e55a,log_whale_99,1.0,1.0,losing,8.003195314019958e-06,3121324.524378136,3743170.2663885783,66,,,,1
143,143,balancer.eth,0xea5dd645db646ea1a40918d8e026af616e78e2be1b549f6db02911944350e55a,top_10,1.0,1.0,losing,8.003195314019958e-06,3121324.524378136,3743170.2663885783,66,,,,1
144,144,balancer.eth,0xa7bf76ad82a67170dce1fd90d3b9fcff8413c60b44c8e2f94c071cd764a4b50a,top_mdc_log,1.0,1.0,losing,8.004119874016173e-06,3121331.805788956,3742737.8908692463,65,,,,1
145,145,balancer.eth,0xa7bf76ad82a67170dce1fd90d3b9fcff8413c60b44c8e2f94c071cd764a4b50a,linear_weight,1.0,1.0,losing,8.004119874016173e-06,3121331.805788956,3742737.8908692463,65,,,,1
146,146,balancer.eth,0xa7bf76ad82a67170dce1fd90d3b9fcff8413c60b44c8e2f94c071cd764a4b50a,whale_90,1.0,1.0,losing,8.004119874016173e-06,3121331.805788956,3742737.8908692463,65,,,,1
147,147,balancer.eth,0xa7bf76ad82a67170dce1fd90d3b9fcff8413c60b44c8e2f94c071cd764a4b50a,whale_99,1.0,1.0,losing,8.004119874016173e-06,3121331.805788956,3742737.8908692463,65,,,,1
148,148,balancer.eth,0xa7bf76ad82a67170dce1fd90d3b9fcff8413c60b44c8e2f94c071cd764a4b50a,log_whale_99,1.0,1.0,losing,8.004119874016173e-06,3121331.805788956,3742737.8908692463,65,,,,1
149,149,balancer.eth,0xa7bf76ad82a67170dce1fd90d3b9fcff8413c60b44c8e2f94c071cd764a4b50a,top_10,1.0,1.0,losing,8.004119874016173e-06,3121331.805788956,3742737.8908692463,65,,,,1
150,150,balancer.eth,0x136a2f06b3ae1b0e9e14442eba24d738470710686be4bbbbc9e4967f84e31503,top_mdc_log,1.0,1.0,losing,1.120538498889898e-05,2319365.618738141,2673475.5445902315,9,,,,1
151,151,balancer.eth,0x136a2f06b3ae1b0e9e14442eba24d738470710686be4bbbbc9e4967f84e31503,linear_weight,1.0,1.0,losing,1.120538498889898e-05,2319365.618738141,2673475.5445902315,9,,,,1
152,152,balancer.eth,0x136a2f06b3ae1b0e9e14442eba24d738470710686be4bbbbc9e4967f84e31503,whale_90,1.0,1.0,losing,1.120538498889898e-05,2319365.618738141,2673475.5445902315,9,,,,1
153,153,balancer.eth,0x136a2f06b3ae1b0e9e14442eba24d738470710686be4bbbbc9e4967f84e31503,whale_99,1.0,1.0,losing,1.120538498889898e-05,2319365.618738141,2673475.5445902315,9,,,,1
154,154,balancer.eth,0x136a2f06b3ae1b0e9e14442eba24d738470710686be4bbbbc9e4967f84e31503,log_whale_99,1.0,1.0,losing,1.120538498889898e-05,2319365.618738141,2673475.5445902315,9,,,,1
155,155,balancer.eth,0x136a2f06b3ae1b0e9e14442eba24d738470710686be4bbbbc9e4967f84e31503,top_10,1.0,1.0,losing,1.120538498889898e-05,2319365.618738141,2673475.5445902315,9,,,,1
156,156,balancer.eth,0x57fe0f1c5f49f5fa5b46da1b98ac461b1ac673f61906979bbcd7e2f9040fbafa,top_mdc_log,1.0,1.0,losing,1.093111420295021e-05,2359298.946042549,2740555.2791182706,15,,,,1
157,157,balancer.eth,0x57fe0f1c5f49f5fa5b46da1b98ac461b1ac673f61906979bbcd7e2f9040fbafa,linear_weight,1.0,1.0,losing,1.093111420295021e-05,2359298.946042549,2740555.2791182706,15,,,,1
158,158,balancer.eth,0x57fe0f1c5f49f5fa5b46da1b98ac461b1ac673f61906979bbcd7e2f9040fbafa,whale_90,1.0,1.0,losing,1.093111420295021e-05,2359298.946042549,2740555.2791182706,15,,,,1
159,159,balancer.eth,0x57fe0f1c5f49f5fa5b46da1b98ac461b1ac673f61906979bbcd7e2f9040fbafa,whale_99,1.0,1.0,losing,1.093111420295021e-05,2359298.946042549,2740555.2791182706,15,,,,1
160,160,balancer.eth,0x57fe0f1c5f49f5fa5b46da1b98ac461b1ac673f61906979bbcd7e2f9040fbafa,log_whale_99,1.0,1.0,losing,1.093111420295021e-05,2359298.946042549,2740555.2791182706,15,,,,1
161,161,balancer.eth,0x57fe0f1c5f49f5fa5b46da1b98ac461b1ac673f61906979bbcd7e2f9040fbafa,top_10,1.0,1.0,losing,1.093111420295021e-05,2359298.946042549,2740555.2791182706,15,,,,1
162,162,balancer.eth,0xb0c485541ac1c24396fc0b4e4933a7e56e95c35670f7eda53be67259bfa8a49b,top_mdc_log,1.0,1.0,losing,1.0374224474318784e-05,2387250.377342757,2887668.645468271,14,,,,1
163,163,balancer.eth,0xb0c485541ac1c24396fc0b4e4933a7e56e95c35670f7eda53be67259bfa8a49b,linear_weight,1.0,1.0,losing,1.0374224474318784e-05,2387250.377342757,2887668.645468271,14,,,,1
164,164,balancer.eth,0xb0c485541ac1c24396fc0b4e4933a7e56e95c35670f7eda53be67259bfa8a49b,whale_90,1.0,1.0,losing,1.0374224474318784e-05,2387250.377342757,2887668.645468271,14,,,,1
165,165,balancer.eth,0xb0c485541ac1c24396fc0b4e4933a7e56e95c35670f7eda53be67259bfa8a49b,whale_99,1.0,1.0,losing,1.0374224474318784e-05,2387250.377342757,2887668.645468271,14,,,,1
166,166,balancer.eth,0xb0c485541ac1c24396fc0b4e4933a7e56e95c35670f7eda53be67259bfa8a49b,log_whale_99,1.0,1.0,losing,1.0374224474318784e-05,2387250.377342757,2887668.645468271,14,,,,1
167,167,balancer.eth,0xb0c485541ac1c24396fc0b4e4933a7e56e95c35670f7eda53be67259bfa8a49b,top_10,1.0,1.0,losing,1.0374224474318784e-05,2387250.377342757,2887668.645468271,14,,,,1
168,168,balancer.eth,0xc83ca2e347ee9c5e0f4002b4a40a0c34011083e635c2b6c2bf66538b10cc8969,top_mdc_log,1.0,1.0,losing,1.1267516290891374e-05,2291390.559022095,2658733.4743644716,10,,,,1
169,169,balancer.eth,0xc83ca2e347ee9c5e0f4002b4a40a0c34011083e635c2b6c2bf66538b10cc8969,linear_weight,1.0,1.0,losing,1.1267516290891374e-05,2291390.559022095,2658733.4743644716,10,,,,1
170,170,balancer.eth,0xc83ca2e347ee9c5e0f4002b4a40a0c34011083e635c2b6c2bf66538b10cc8969,whale_90,1.0,1.0,losing,1.1267516290891374e-05,2291390.559022095,2658733.4743644716,10,,,,1
171,171,balancer.eth,0xc83ca2e347ee9c5e0f4002b4a40a0c34011083e635c2b6c2bf66538b10cc8969,whale_99,1.0,1.0,losing,1.1267516290891374e-05,2291390.559022095,2658733.4743644716,10,,,,1
172,172,balancer.eth,0xc83ca2e347ee9c5e0f4002b4a40a0c34011083e635c2b6c2bf66538b10cc8969,log_whale_99,1.0,1.0,losing,1.1267516290891374e-05,2291390.559022095,2658733.4743644716,10,,,,1
173,173,balancer.eth,0xc83ca2e347ee9c5e0f4002b4a40a0c34011083e635c2b6c2bf66538b10cc8969,top_10,1.0,1.0,losing,1.1267516290891374e-05,2291390.559022095,2658733.4743644716,10,,,,1
174,174,balancer.eth,0xa1f76b92cd658aafbaa6a7ca4218bca564df75a6ff200536b376ffc3e83c3d0c,top_mdc_log,1.0,1.0,losing,8.969396497733663e-06,2569828.337973466,3339948.539805254,19,,,,1
175,175,balancer.eth,0xa1f76b92cd658aafbaa6a7ca4218bca564df75a6ff200536b376ffc3e83c3d0c,linear_weight,1.0,1.0,losing,8.969396497733663e-06,2569828.337973466,3339948.539805254,19,,,,1
176,176,balancer.eth,0xa1f76b92cd658aafbaa6a7ca4218bca564df75a6ff200536b376ffc3e83c3d0c,whale_90,1.0,1.0,losing,8.969396497733663e-06,2569828.337973466,3339948.539805254,19,,,,1
177,177,balancer.eth,0xa1f76b92cd658aafbaa6a7ca4218bca564df75a6ff200536b376ffc3e83c3d0c,whale_99,1.0,1.0,losing,8.969396497733663e-06,2569828.337973466,3339948.539805254,19,,,,1
178,178,balancer.eth,0xa1f76b92cd658aafbaa6a7ca4218bca564df75a6ff200536b376ffc3e83c3d0c,log_whale_99,1.0,1.0,losing,8.969396497733663e-06,2569828.337973466,3339948.539805254,19,,,,1
179,179,balancer.eth,0xa1f76b92cd658aafbaa6a7ca4218bca564df75a6ff200536b376ffc3e83c3d0c,top_10,1.0,1.0,losing,8.969396497733663e-06,2569828.337973466,3339948.539805254,19,,,,1
180,180,balancer.eth,0x47044dada3eb868e668f0fc70c97bb13e3459c336f36a3191e6c34f71237562e,top_mdc_log,1.0,1.0,losing,8.969379733068247e-06,2569828.337973466,3339954.7825022344,18,,,,1
181,181,balancer.eth,0x47044dada3eb868e668f0fc70c97bb13e3459c336f36a3191e6c34f71237562e,linear_weight,1.0,1.0,losing,8.969379733068247e-06,2569828.337973466,3339954.7825022344,18,,,,1
182,182,balancer.eth,0x47044dada3eb868e668f0fc70c97bb13e3459c336f36a3191e6c34f71237562e,whale_90,1.0,1.0,losing,8.969379733068247e-06,2569828.337973466,3339954.7825022344,18,,,,1
183,183,balancer.eth,0x47044dada3eb868e668f0fc70c97bb13e3459c336f36a3191e6c34f71237562e,whale_99,1.0,1.0,losing,8.969379733068247e-06,2569828.337973466,3339954.7825022344,18,,,,1
184,184,balancer.eth,0x47044dada3eb868e668f0fc70c97bb13e3459c336f36a3191e6c34f71237562e,log_whale_99,1.0,1.0,losing,8.969379733068247e-06,2569828.337973466,3339954.7825022344,18,,,,1
185,185,balancer.eth,0x47044dada3eb868e668f0fc70c97bb13e3459c336f36a3191e6c34f71237562e,top_10,1.0,1.0,losing,8.969379733068247e-06,2569828.337973466,3339954.7825022344,18,,,,1
186,186,balancer.eth,0xba3329cade1a62fe57306342f981d126ec84eaec60ef1266be2e1c2b724b18b1,top_mdc_log,1.0,1.0,losing,1.138688325572965e-05,2334167.721079815,2630862.3758363365,12,,,,1
187,187,balancer.eth,0xba3329cade1a62fe57306342f981d126ec84eaec60ef1266be2e1c2b724b18b1,linear_weight,1.0,1.0,losing,1.138688325572965e-05,2334167.721079815,2630862.3758363365,12,,,,1
188,188,balancer.eth,0xba3329cade1a62fe57306342f981d126ec84eaec60ef1266be2e1c2b724b18b1,whale_90,1.0,1.0,losing,1.138688325572965e-05,2334167.721079815,2630862.3758363365,12,,,,1
189,189,balancer.eth,0xba3329cade1a62fe57306342f981d126ec84eaec60ef1266be2e1c2b724b18b1,whale_99,1.0,1.0,losing,1.138688325572965e-05,2334167.721079815,2630862.3758363365,12,,,,1
190,190,balancer.eth,0xba3329cade1a62fe57306342f981d126ec84eaec60ef1266be2e1c2b724b18b1,log_whale_99,1.0,1.0,losing,1.138688325572965e-05,2334167.721079815,2630862.3758363365,12,,,,1
191,191,balancer.eth,0xba3329cade1a62fe57306342f981d126ec84eaec60ef1266be2e1c2b724b18b1,top_10,1.0,1.0,losing,1.138688325572965e-05,2334167.721079815,2630862.3758363365,12,,,,1
192,192,balancer.eth,0x2587e7e9818f3c7e96a96ddef4464d6fa4817ba97169974d5d2a0d67c0904715,top_mdc_log,1.0,1.0,losing,7.988171536721253e-06,2960252.3420908274,3750210.244963756,22,,,,1
193,193,balancer.eth,0x2587e7e9818f3c7e96a96ddef4464d6fa4817ba97169974d5d2a0d67c0904715,linear_weight,1.0,1.0,losing,7.988171536721253e-06,2960252.3420908274,3750210.244963756,22,,,,1
194,194,balancer.eth,0x2587e7e9818f3c7e96a96ddef4464d6fa4817ba97169974d5d2a0d67c0904715,whale_90,1.0,1.0,losing,7.988171536721253e-06,2960252.3420908274,3750210.244963756,22,,,,1
195,195,balancer.eth,0x2587e7e9818f3c7e96a96ddef4464d6fa4817ba97169974d5d2a0d67c0904715,whale_99,1.0,1.0,losing,7.988171536721253e-06,2960252.3420908274,3750210.244963756,22,,,,1
196,196,balancer.eth,0x2587e7e9818f3c7e96a96ddef4464d6fa4817ba97169974d5d2a0d67c0904715,log_whale_99,1.0,1.0,losing,7.988171536721253e-06,2960252.3420908274,3750210.244963756,22,,,,1
197,197,balancer.eth,0x2587e7e9818f3c7e96a96ddef4464d6fa4817ba97169974d5d2a0d67c0904715,top_10,1.0,1.0,losing,7.988171536721253e-06,2960252.3420908274,3750210.244963756,22,,,,1
198,198,balancer.eth,0x94206467f24ccef009b9970aa96a905b63779ca5510025f10c5c077b4e97bea5,top_mdc_log,1.0,1.0,losing,1.1386492558868784e-05,2334167.721079815,2630952.646801368,15,,,,1
199,199,balancer.eth,0x94206467f24ccef009b9970aa96a905b63779ca5510025f10c5c077b4e97bea5,linear_weight,1.0,1.0,losing,1.1386492558868784e-05,2334167.721079815,2630952.646801368,15,,,,1
200,200,balancer.eth,0x94206467f24ccef009b9970aa96a905b63779ca5510025f10c5c077b4e97bea5,whale_90,1.0,1.0,losing,1.1386492558868784e-05,2334167.721079815,2630952.646801368,15,,,,1
201,201,balancer.eth,0x94206467f24ccef009b9970aa96a905b63779ca5510025f10c5c077b4e97bea5,whale_99,1.0,1.0,losing,1.1386492558868784e-05,2334167.721079815,2630952.646801368,15,,,,1
202,202,balancer.eth,0x94206467f24ccef009b9970aa96a905b63779ca5510025f10c5c077b4e97bea5,log_whale_99,1.0,1.0,losing,1.1386492558868784e-05,2334167.721079815,2630952.646801368,15,,,,1
203,203,balancer.eth,0x94206467f24ccef009b9970aa96a905b63779ca5510025f10c5c077b4e97bea5,top_10,1.0,1.0,losing,1.1386492558868784e-05,2334167.721079815,2630952.646801368,15,,,,1
204,204,balancer.eth,0xb156fbdee169cf94930bd6466b4e6a8960d4e3ffb6b922df6be40f403d9e0130,top_mdc_log,1.0,1.0,losing,1.1386488400920773e-05,2334167.721079815,2630953.6075334167,14,,,,1
205,205,balancer.eth,0xb156fbdee169cf94930bd6466b4e6a8960d4e3ffb6b922df6be40f403d9e0130,linear_weight,1.0,1.0,losing,1.1386488400920773e-05,2334167.721079815,2630953.6075334167,14,,,,1
206,206,balancer.eth,0xb156fbdee169cf94930bd6466b4e6a8960d4e3ffb6b922df6be40f403d9e0130,whale_90,1.0,1.0,losing,1.1386488400920773e-05,2334167.721079815,2630953.6075334167,14,,,,1
207,207,balancer.eth,0xb156fbdee169cf94930bd6466b4e6a8960d4e3ffb6b922df6be40f403d9e0130,whale_99,1.0,1.0,losing,1.1386488400920773e-05,2334167.721079815,2630953.6075334167,14,,,,1
208,208,balancer.eth,0xb156fbdee169cf94930bd6466b4e6a8960d4e3ffb6b922df6be40f403d9e0130,log_whale_99,1.0,1.0,losing,1.1386488400920773e-05,2334167.721079815,2630953.6075334167,14,,,,1
209,209,balancer.eth,0xb156fbdee169cf94930bd6466b4e6a8960d4e3ffb6b922df6be40f403d9e0130,top_10,1.0,1.0,losing,1.1386488400920773e-05,2334167.721079815,2630953.6075334167,14,,,,1
210,210,balancer.eth,0x34f21bba6d0dac30d29d3e92ffb46bd45aec6127901e07ce59d0900ed49a4b94,top_mdc_log,1.0,1.0,losing,1.1377571429129304e-05,2334168.755458871,2633015.571217773,16,,,,1
211,211,balancer.eth,0x34f21bba6d0dac30d29d3e92ffb46bd45aec6127901e07ce59d0900ed49a4b94,linear_weight,1.0,1.0,losing,1.1377571429129304e-05,2334168.755458871,2633015.571217773,16,,,,1
212,212,balancer.eth,0x34f21bba6d0dac30d29d3e92ffb46bd45aec6127901e07ce59d0900ed49a4b94,whale_90,1.0,1.0,losing,1.1377571429129304e-05,2334168.755458871,2633015.571217773,16,,,,1
213,213,balancer.eth,0x34f21bba6d0dac30d29d3e92ffb46bd45aec6127901e07ce59d0900ed49a4b94,whale_99,1.0,1.0,losing,1.1377571429129304e-05,2334168.755458871,2633015.571217773,16,,,,1
214,214,balancer.eth,0x34f21bba6d0dac30d29d3e92ffb46bd45aec6127901e07ce59d0900ed49a4b94,log_whale_99,1.0,1.0,losing,1.1377571429129304e-05,2334168.755458871,2633015.571217773,16,,,,1
215,215,balancer.eth,0x34f21bba6d0dac30d29d3e92ffb46bd45aec6127901e07ce59d0900ed49a4b94,top_10,1.0,1.0,losing,1.1377571429129304e-05,2334168.755458871,2633015.571217773,16,,,,1
216,216,balancer.eth,0x17f384e65b19dbab64f1c8d58299f35efc712c45f8d3b4c360a7b7d2ec326395,top_mdc_log,1.0,1.0,losing,7.89584265504469e-06,3544995.3199833934,3794062.7801644495,25,,,,1
217,217,balancer.eth,0x17f384e65b19dbab64f1c8d58299f35efc712c45f8d3b4c360a7b7d2ec326395,linear_weight,1.0,1.0,losing,7.89584265504469e-06,3544995.3199833934,3794062.7801644495,25,,,,1
218,218,balancer.eth,0x17f384e65b19dbab64f1c8d58299f35efc712c45f8d3b4c360a7b7d2ec326395,whale_90,1.0,1.0,losing,7.89584265504469e-06,3544995.3199833934,3794062.7801644495,25,,,,1
219,219,balancer.eth,0x17f384e65b19dbab64f1c8d58299f35efc712c45f8d3b4c360a7b7d2ec326395,whale_99,1.0,1.0,losing,7.89584265504469e-06,3544995.3199833934,3794062.7801644495,25,,,,1
220,220,balancer.eth,0x17f384e65b19dbab64f1c8d58299f35efc712c45f8d3b4c360a7b7d2ec326395,log_whale_99,1.0,1.0,losing,7.89584265504469e-06,3544995.3199833934,3794062.7801644495,25,,,,1
221,221,balancer.eth,0x17f384e65b19dbab64f1c8d58299f35efc712c45f8d3b4c360a7b7d2ec326395,top_10,1.0,1.0,losing,7.89584265504469e-06,3544995.3199833934,3794062.7801644495,25,,,,1
222,222,balancer.eth,0x77e1f5bbd890b44cba1a798dc4ab3a740d5093015e89bf1773362cd616da11ef,top_mdc_log,1.0,1.0,losing,1.0374237307982834e-05,2387252.12176673,2887665.073218265,14,,,,1
223,223,balancer.eth,0x77e1f5bbd890b44cba1a798dc4ab3a740d5093015e89bf1773362cd616da11ef,linear_weight,1.0,1.0,losing,1.0374237307982834e-05,2387252.12176673,2887665.073218265,14,,,,1
224,224,balancer.eth,0x77e1f5bbd890b44cba1a798dc4ab3a740d5093015e89bf1773362cd616da11ef,whale_90,1.0,1.0,losing,1.0374237307982834e-05,2387252.12176673,2887665.073218265,14,,,,1
225,225,balancer.eth,0x77e1f5bbd890b44cba1a798dc4ab3a740d5093015e89bf1773362cd616da11ef,whale_99,1.0,1.0,losing,1.0374237307982834e-05,2387252.12176673,2887665.073218265,14,,,,1
226,226,balancer.eth,0x77e1f5bbd890b44cba1a798dc4ab3a740d5093015e89bf1773362cd616da11ef,log_whale_99,1.0,1.0,losing,1.0374237307982834e-05,2387252.12176673,2887665.073218265,14,,,,1
227,227,balancer.eth,0x77e1f5bbd890b44cba1a798dc4ab3a740d5093015e89bf1773362cd616da11ef,top_10,1.0,1.0,losing,1.0374237307982834e-05,2387252.12176673,2887665.073218265,14,,,,1
228,228,balancer.eth,0x57e64f5d75cd61a26f844a5a98d64e5b5000f92dce70813fdda586502f2aed34,top_mdc_log,1.0,1.0,losing,9.363581242848543e-06,2474661.239877069,3199344.5625753375,17,,,,1
229,229,balancer.eth,0x57e64f5d75cd61a26f844a5a98d64e5b5000f92dce70813fdda586502f2aed34,linear_weight,1.0,1.0,losing,9.363581242848543e-06,2474661.239877069,3199344.5625753375,17,,,,1
230,230,balancer.eth,0x57e64f5d75cd61a26f844a5a98d64e5b5000f92dce70813fdda586502f2aed34,whale_90,1.0,1.0,losing,9.363581242848543e-06,2474661.239877069,3199344.5625753375,17,,,,1
231,231,balancer.eth,0x57e64f5d75cd61a26f844a5a98d64e5b5000f92dce70813fdda586502f2aed34,whale_99,1.0,1.0,losing,9.363581242848543e-06,2474661.239877069,3199344.5625753375,17,,,,1
232,232,balancer.eth,0x57e64f5d75cd61a26f844a5a98d64e5b5000f92dce70813fdda586502f2aed34,log_whale_99,1.0,1.0,losing,9.363581242848543e-06,2474661.239877069,3199344.5625753375,17,,,,1
233,233,balancer.eth,0x57e64f5d75cd61a26f844a5a98d64e5b5000f92dce70813fdda586502f2aed34,top_10,1.0,1.0,losing,9.363581242848543e-06,2474661.239877069,3199344.5625753375,17,,,,1
234,234,balancer.eth,0xcb4b6510d2aba7fc78823497953cbd079d1fd791616d32f0f4699c24cf52cc32,top_mdc_log,1.0,1.0,losing,7.043961206231856e-06,3534758.600588448,4252908.535191306,31,,,,1
235,235,balancer.eth,0xcb4b6510d2aba7fc78823497953cbd079d1fd791616d32f0f4699c24cf52cc32,linear_weight,1.0,1.0,losing,7.043961206231856e-06,3534758.600588448,4252908.535191306,31,,,,1
236,236,balancer.eth,0xcb4b6510d2aba7fc78823497953cbd079d1fd791616d32f0f4699c24cf52cc32,whale_90,1.0,1.0,losing,7.043961206231856e-06,3534758.600588448,4252908.535191306,31,,,,1
237,237,balancer.eth,0xcb4b6510d2aba7fc78823497953cbd079d1fd791616d32f0f4699c24cf52cc32,whale_99,1.0,1.0,losing,7.043961206231856e-06,3534758.600588448,4252908.535191306,31,,,,1
238,238,balancer.eth,0xcb4b6510d2aba7fc78823497953cbd079d1fd791616d32f0f4699c24cf52cc32,log_whale_99,1.0,1.0,losing,7.043961206231856e-06,3534758.600588448,4252908.535191306,31,,,,1
239,239,balancer.eth,0xcb4b6510d2aba7fc78823497953cbd079d1fd791616d32f0f4699c24cf52cc32,top_10,1.0,1.0,losing,7.043961206231856e-06,3534758.600588448,4252908.535191306,31,,,,1
240,240,balancer.eth,0x4fcd74418d818919626e8678d6aae58a7294aa0826ef66fa77814a70f18173fe,top_mdc_log,1.0,1.0,losing,1.0355552730602778e-05,2387250.377342757,2892875.30225305,16,,,,1
241,241,balancer.eth,0x4fcd74418d818919626e8678d6aae58a7294aa0826ef66fa77814a70f18173fe,linear_weight,1.0,1.0,losing,1.0355552730602778e-05,2387250.377342757,2892875.30225305,16,,,,1
242,242,balancer.eth,0x4fcd74418d818919626e8678d6aae58a7294aa0826ef66fa77814a70f18173fe,whale_90,1.0,1.0,losing,1.0355552730602778e-05,2387250.377342757,2892875.30225305,16,,,,1
243,243,balancer.eth,0x4fcd74418d818919626e8678d6aae58a7294aa0826ef66fa77814a70f18173fe,whale_99,1.0,1.0,losing,1.0355552730602778e-05,2387250.377342757,2892875.30225305,16,,,,1
244,244,balancer.eth,0x4fcd74418d818919626e8678d6aae58a7294aa0826ef66fa77814a70f18173fe,log_whale_99,1.0,1.0,losing,1.0355552730602778e-05,2387250.377342757,2892875.30225305,16,,,,1
245,245,balancer.eth,0x4fcd74418d818919626e8678d6aae58a7294aa0826ef66fa77814a70f18173fe,top_10,1.0,1.0,losing,1.0355552730602778e-05,2387250.377342757,2892875.30225305,16,,,,1
246,246,balancer.eth,0x28e42bc173f15496ee9c63e0cb7974ccb6ae1735b2f471f261da05307b07d450,top_mdc_log,1.0,1.0,losing,8.972720846987744e-06,2569828.337973466,3338711.105182433,16,,,,1
247,247,balancer.eth,0x28e42bc173f15496ee9c63e0cb7974ccb6ae1735b2f471f261da05307b07d450,linear_weight,1.0,1.0,losing,8.972720846987744e-06,2569828.337973466,3338711.105182433,16,,,,1
248,248,balancer.eth,0x28e42bc173f15496ee9c63e0cb7974ccb6ae1735b2f471f261da05307b07d450,whale_90,1.0,1.0,losing,8.972720846987744e-06,2569828.337973466,3338711.105182433,16,,,,1
249,249,balancer.eth,0x28e42bc173f15496ee9c63e0cb7974ccb6ae1735b2f471f261da05307b07d450,whale_99,1.0,1.0,losing,8.972720846987744e-06,2569828.337973466,3338711.105182433,16,,,,1
